,Age,Gender,State,Category,Brand,Quantity,Price,Discount,Product Rating,high_return_risk
4/11/2025 21:36,37,Female,Haryana,Jeans,Zudio,2,563,20,1.5,No
4/11/2025 21:36,64,Female,West Bengal,Ethnic Wear,Levie's,5,601,15,1.5,No
4/11/2025 21:36,51,Female,Madhya Pradesh,Shirts,H&M,6,503,30,1.5,Yes
4/11/2025 21:36,43,Male,Jharkhand,Activewear,Pantaloons,6,621,10,4,Yes
4/11/2025 21:36,61,Male,Tamil Nadu,T-shirts,H&M,2,587,30,3,No
4/11/2025 21:36,68,Male,Punjab,Skirts,Levie's,1,806,15,3.5,Yes
4/11/2025 21:36,65,Male,Uttarakhand,Shirts,H&M,4,755,30,1.5,Yes
4/11/2025 21:36,64,Female,Kerala,Skirts,Nike,6,798,25,1.5,Yes
4/11/2025 21:36,53,Female,Punjab,Shorts,Puma,5,486,25,4,No
4/11/2025 21:36,55,Male,Rajasthan,Shorts,Puma,6,726,10,4.5,No
4/11/2025 21:36,42,Male,Odisha,Ethnic Wear,Levie's,1,795,10,2,No
4/11/2025 21:36,48,Male,Manipur,Shirts,Adidas,1,673,25,5,No
4/11/2025 21:36,28,Female,Maharashtra,Formal Wear,Levie's,5,611,15,2,No
4/11/2025 21:36,70,Female,Sikkim,Shirts,Raymond,2,619,25,4,No
4/11/2025 21:36,59,Male,Goa,Shirts,Adidas,6,816,10,1.5,Yes
4/11/2025 21:36,52,Male,Tripura,Trousers,Levie's,5,891,20,2,Yes
4/11/2025 21:36,29,Male,West Bengal,Shirts,H&M,7,518,10,3.5,No
4/11/2025 21:36,31,Male,Telangana,Shorts,Levie's,3,493,30,1,No
4/11/2025 21:36,39,Female,Rajasthan,Undergarments,Raymond,1,735,20,3,No
4/11/2025 21:36,22,Male,Arunachal Pradesh,Skirts,Adidas,5,835,25,1.5,Yes
4/11/2025 21:36,40,Male,Assam,Shirts,H&M,1,963,15,3,Yes
4/11/2025 21:36,34,Male,Tripura,Undergarments,Pantaloons,1,419,20,1,No
4/11/2025 21:36,35,Male,Meghalaya,Dresses,Nike,6,957,10,2,No
4/11/2025 21:36,49,Male,Telangana,Suits,Adidas,5,834,20,1,No
4/11/2025 21:36,47,Female,Tamil Nadu,Dresses,Raymond,1,746,10,3,Yes
4/11/2025 21:36,30,Male,Jharkhand,Ethnic Wear,Pantaloons,3,481,10,3.5,Yes
4/11/2025 21:36,56,Female,Sikkim,Skirts,Zudio,1,909,10,2,No
4/11/2025 21:36,39,Female,Andhra Pradesh,Shorts,Zudio,6,822,30,1.5,No
4/11/2025 21:36,28,Male,Gujarat,Skirts,Raymond,5,670,25,3,Yes
4/11/2025 21:36,48,Female,Telangana,Trousers,Adidas,6,908,15,5,No
4/11/2025 21:36,47,Female,Karnataka,Shirts,Zudio,3,519,10,3.5,Yes
4/11/2025 21:36,19,Male,Rajasthan,Activewear,Puma,7,522,20,3,Yes
4/11/2025 21:36,68,Male,Arunachal Pradesh,Shirts,Nike,1,942,20,3.5,No
4/11/2025 21:36,39,Female,Tripura,Trousers,H&M,3,661,25,4,Yes
4/11/2025 21:36,29,Male,West Bengal,Sleepwear,Adidas,1,556,25,5,Yes
4/11/2025 21:36,37,Female,Telangana,Activewear,Nike,4,805,10,3.5,Yes
4/11/2025 21:36,25,Female,Uttarakhand,Activewear,Raymond,2,971,20,1,Yes
4/11/2025 21:36,22,Female,Maharashtra,Undergarments,Levie's,3,488,30,3.5,No
4/11/2025 21:36,67,Male,Uttar Pradesh,Shirts,Levie's,7,754,10,1.5,No
4/11/2025 21:36,19,Female,Madhya Pradesh,Shirts,Nike,7,641,30,5,No
4/11/2025 21:36,51,Male,Assam,Formal Wear,Raymond,1,543,30,4.5,Yes
4/11/2025 21:36,38,Male,Tripura,Sweaters,Adidas,3,673,30,4,No
4/11/2025 21:36,59,Female,Himachal Pradesh,Jeans,Raymond,3,915,20,1,No
4/11/2025 21:36,48,Male,Manipur,Jeans,Puma,2,579,10,2.5,No
4/11/2025 21:36,67,Female,Arunachal Pradesh,Trousers,Puma,3,818,30,3.5,Yes
4/11/2025 21:36,64,Male,Maharashtra,Ethnic Wear,H&M,4,540,10,5,Yes
4/11/2025 21:36,68,Female,Punjab,Sleepwear,Levie's,4,476,25,3,Yes
4/11/2025 21:36,55,Female,Assam,Trousers,Adidas,5,720,30,1.5,Yes
4/11/2025 21:36,54,Male,Manipur,Undergarments,Adidas,2,726,10,4.5,Yes
4/11/2025 21:36,54,Female,Manipur,Jackets,Adidas,7,596,25,3.5,Yes
4/11/2025 21:36,64,Female,Nagaland,Sleepwear,Puma,4,644,25,2.5,Yes
4/11/2025 21:36,20,Male,Arunachal Pradesh,Skirts,Pantaloons,1,881,10,2.5,No
4/11/2025 21:36,68,Female,Uttar Pradesh,Jackets,H&M,7,514,15,1,No
4/11/2025 21:36,28,Male,Goa,Suits,Pantaloons,6,641,25,3.5,No
4/11/2025 21:36,39,Female,Meghalaya,Dresses,Nike,6,568,10,4,Yes
4/11/2025 21:36,54,Female,Arunachal Pradesh,Jeans,Zudio,1,670,25,5,Yes
4/11/2025 21:36,22,Male,Mizoram,Jeans,Levie's,4,809,15,1,Yes
4/11/2025 21:36,38,Male,Madhya Pradesh,Undergarments,Levie's,3,586,25,2,No
4/11/2025 21:36,27,Male,Goa,Sleepwear,Nike,1,512,30,1.5,No
4/11/2025 21:36,62,Female,Manipur,Shorts,Zudio,1,713,15,5,Yes
4/11/2025 21:36,69,Female,Assam,Sleepwear,Nike,6,752,10,1.5,No
4/11/2025 21:36,37,Female,Nagaland,Sweaters,Adidas,6,712,30,2.5,Yes
4/11/2025 21:36,27,Female,Manipur,Activewear,H&M,4,841,30,4.5,Yes
4/11/2025 21:36,23,Female,Arunachal Pradesh,Jeans,Zudio,1,486,15,2.5,Yes
4/11/2025 21:36,36,Female,Himachal Pradesh,Sleepwear,Pantaloons,7,586,25,4.5,Yes
4/11/2025 21:36,58,Female,Sikkim,Jeans,Raymond,7,610,30,2.5,No
4/11/2025 21:36,68,Male,Gujarat,Shirts,Zudio,4,885,25,2,No
4/11/2025 21:36,58,Female,Tripura,Trousers,Zudio,5,906,25,4,Yes
4/11/2025 21:36,30,Male,Himachal Pradesh,Dresses,Zudio,1,559,20,3,No
4/11/2025 21:36,38,Female,Assam,Skirts,Puma,3,571,25,5,Yes
4/11/2025 21:36,45,Male,Telangana,T-shirts,Levie's,5,784,10,4,Yes
4/11/2025 21:36,18,Male,Nagaland,Ethnic Wear,Nike,5,731,25,2.5,Yes
4/11/2025 21:36,33,Male,Goa,Undergarments,Adidas,5,753,10,5,Yes
4/11/2025 21:36,62,Male,Kerala,Formal Wear,Raymond,6,703,10,4,No
4/11/2025 21:36,44,Male,Arunachal Pradesh,Formal Wear,Raymond,2,522,10,3,No
4/11/2025 21:36,21,Female,Madhya Pradesh,Formal Wear,Nike,2,577,10,1.5,No
4/11/2025 21:36,63,Female,Manipur,Activewear,Nike,4,718,10,2.5,Yes
4/11/2025 21:36,19,Female,Tripura,Undergarments,Levie's,3,869,30,5,Yes
4/11/2025 21:36,27,Male,Andhra Pradesh,Sweaters,H&M,6,528,15,4.5,Yes
4/11/2025 21:36,51,Male,Tamil Nadu,Skirts,Zudio,2,409,15,2.5,Yes
4/11/2025 21:36,42,Male,Karnataka,Shirts,H&M,2,843,10,2.5,Yes
4/11/2025 21:36,67,Female,Andhra Pradesh,Ethnic Wear,Raymond,5,651,10,1,No
4/11/2025 21:36,20,Female,West Bengal,Sweaters,Pantaloons,7,891,30,4.5,Yes
4/11/2025 21:36,28,Male,Arunachal Pradesh,Activewear,Adidas,7,615,10,1,Yes
4/11/2025 21:36,28,Female,Uttarakhand,Shirts,Raymond,6,722,10,2.5,No
4/11/2025 21:36,23,Female,Uttar Pradesh,T-shirts,Nike,7,491,15,1,No
4/11/2025 21:36,27,Male,Goa,Undergarments,Pantaloons,2,770,10,1,Yes
4/11/2025 21:36,42,Male,West Bengal,Activewear,Raymond,1,866,25,2,No
4/11/2025 21:36,60,Female,Andhra Pradesh,Dresses,Adidas,6,893,20,4,Yes
4/11/2025 21:36,55,Male,Karnataka,Skirts,H&M,3,928,25,1,Yes
4/11/2025 21:36,51,Female,Telangana,Jeans,Raymond,3,489,15,2.5,Yes
4/11/2025 21:36,46,Male,West Bengal,Shirts,Puma,1,530,20,4,Yes
4/11/2025 21:36,52,Male,Tripura,Sleepwear,H&M,1,669,10,3.5,No
4/11/2025 21:36,49,Male,Uttar Pradesh,Sweaters,Levie's,4,632,30,4,No
4/11/2025 21:36,58,Female,Rajasthan,T-shirts,Raymond,5,978,30,4,No
4/11/2025 21:36,59,Male,Uttar Pradesh,T-shirts,Zudio,2,931,30,2.5,Yes
4/11/2025 21:36,32,Male,Arunachal Pradesh,Sweaters,Pantaloons,2,655,10,1.5,No
4/11/2025 21:36,28,Female,Kerala,Sleepwear,Pantaloons,1,654,10,5,Yes
4/11/2025 21:36,58,Male,Gujarat,T-shirts,Puma,1,654,30,5,Yes
4/11/2025 21:36,63,Male,Uttarakhand,Undergarments,Zudio,6,498,25,1.5,Yes
4/11/2025 21:36,49,Female,Tamil Nadu,Shorts,Levie's,2,609,30,4,No
4/11/2025 21:36,44,Male,Maharashtra,Undergarments,Pantaloons,5,613,30,1,Yes
4/11/2025 21:36,51,Female,Arunachal Pradesh,Ethnic Wear,Raymond,6,672,20,5,No
4/11/2025 21:36,52,Female,Manipur,Formal Wear,Zudio,6,412,30,4.5,No
4/11/2025 21:36,65,Male,Assam,Skirts,Pantaloons,3,819,15,3,Yes
4/11/2025 21:36,42,Male,Uttar Pradesh,Undergarments,Levie's,4,782,20,2.5,Yes
4/11/2025 21:36,66,Female,Bihar,Ethnic Wear,Levie's,4,964,20,4,Yes
4/11/2025 21:36,25,Female,Gujarat,Shorts,Adidas,7,911,15,3,No
4/11/2025 21:36,51,Male,Bihar,Undergarments,Raymond,2,825,20,3.5,Yes
4/11/2025 21:36,28,Male,Punjab,Undergarments,H&M,2,403,15,4,Yes
4/11/2025 21:36,26,Female,Uttar Pradesh,Ethnic Wear,Zudio,1,487,30,2.5,No
4/11/2025 21:36,62,Female,Mizoram,Undergarments,Pantaloons,7,898,25,4.5,No
4/11/2025 21:36,53,Male,Uttarakhand,Sweaters,Adidas,1,549,15,4,No
4/11/2025 21:36,61,Male,Punjab,Trousers,Levie's,7,839,25,4.5,Yes
4/11/2025 21:36,63,Male,Gujarat,Undergarments,H&M,2,491,30,3,No
4/11/2025 21:36,51,Male,Sikkim,Suits,Raymond,5,835,25,4,No
4/11/2025 21:36,41,Female,Haryana,Ethnic Wear,Pantaloons,2,570,30,4,No
4/11/2025 21:36,59,Female,Maharashtra,Ethnic Wear,Nike,4,753,20,5,No
4/11/2025 21:36,56,Male,West Bengal,Sleepwear,Adidas,5,850,30,5,No
4/11/2025 21:36,30,Male,Nagaland,Jeans,Pantaloons,3,401,20,4,Yes
4/11/2025 21:36,28,Male,Sikkim,Activewear,Pantaloons,1,765,15,1,Yes
4/11/2025 21:36,22,Male,Andhra Pradesh,Skirts,Adidas,4,705,30,4,Yes
4/11/2025 21:36,51,Female,Haryana,Ethnic Wear,Pantaloons,1,834,10,4.5,Yes
4/11/2025 21:36,36,Female,Bihar,Undergarments,Puma,2,745,25,5,No
4/11/2025 21:36,35,Female,Manipur,Shirts,Levie's,2,929,25,1,No
4/11/2025 21:36,22,Female,Goa,Suits,Raymond,4,412,20,4.5,No
4/11/2025 21:36,36,Male,Nagaland,Shirts,Levie's,5,725,20,1.5,No
4/11/2025 21:36,21,Male,Haryana,T-shirts,Puma,2,471,30,2,No
4/11/2025 21:36,55,Female,Uttarakhand,Shorts,Nike,6,823,10,2,No
4/11/2025 21:36,42,Male,Telangana,Sleepwear,Adidas,1,871,30,4,No
4/11/2025 21:36,32,Male,Kerala,Activewear,H&M,1,845,10,4.5,Yes
4/11/2025 21:36,33,Female,Maharashtra,Dresses,Nike,2,996,10,1.5,Yes
4/11/2025 21:36,50,Female,Odisha,Jackets,Zudio,2,928,30,1,Yes
4/11/2025 21:36,57,Female,Chhattisgarh,Skirts,Adidas,4,812,25,1,No
4/11/2025 21:36,32,Male,Goa,Activewear,Pantaloons,6,708,10,3,Yes
4/11/2025 21:36,45,Male,Uttar Pradesh,Undergarments,Puma,4,931,20,3.5,Yes
4/11/2025 21:36,54,Male,Jharkhand,Shirts,Zudio,2,843,25,1,Yes
4/11/2025 21:36,45,Female,Punjab,Formal Wear,Raymond,1,799,10,1,No
4/11/2025 21:36,66,Female,Telangana,Shorts,Nike,1,564,20,1,No
4/11/2025 21:36,70,Male,Jharkhand,Trousers,Nike,6,494,15,2,No
4/11/2025 21:36,27,Male,Sikkim,Trousers,Nike,1,617,20,2.5,Yes
4/11/2025 21:36,50,Female,Manipur,Sweaters,Zudio,3,535,20,4.5,No
4/11/2025 21:36,47,Male,Chhattisgarh,Ethnic Wear,Nike,7,439,25,5,Yes
4/11/2025 21:36,65,Male,West Bengal,Formal Wear,Pantaloons,4,714,25,4,No
4/11/2025 21:36,36,Female,Telangana,Skirts,Raymond,1,625,30,4,Yes
4/11/2025 21:36,53,Female,Jharkhand,Jackets,Raymond,5,704,20,4,No
4/11/2025 21:36,49,Male,Haryana,T-shirts,Levie's,4,425,30,2,Yes
4/11/2025 21:36,44,Male,Meghalaya,Suits,Adidas,4,879,25,1.5,Yes
4/11/2025 21:36,30,Male,Sikkim,T-shirts,Adidas,4,537,10,4,Yes
4/11/2025 21:36,26,Male,Punjab,Sweaters,Raymond,2,517,10,3.5,No
4/11/2025 21:36,48,Female,Jharkhand,Shorts,Pantaloons,4,942,25,4,Yes
4/11/2025 21:36,59,Male,Haryana,Suits,Adidas,2,453,10,4,Yes
4/11/2025 21:36,40,Female,Goa,Sleepwear,Puma,6,558,15,1.5,Yes
4/11/2025 21:36,63,Female,Chhattisgarh,Skirts,H&M,7,525,20,1,No
4/11/2025 21:36,67,Female,Tamil Nadu,Dresses,H&M,5,599,20,5,No
4/11/2025 21:36,64,Male,Uttar Pradesh,Sleepwear,Levie's,2,761,25,1.5,No
4/11/2025 21:36,50,Male,West Bengal,Shirts,Levie's,7,872,20,4,Yes
4/11/2025 21:36,28,Female,Gujarat,T-shirts,H&M,4,600,20,3,Yes
4/11/2025 21:36,27,Male,Gujarat,Ethnic Wear,Levie's,2,815,15,5,Yes
4/11/2025 21:36,51,Male,Uttar Pradesh,Skirts,Raymond,2,956,15,4,No
4/11/2025 21:36,25,Male,Uttarakhand,Skirts,Adidas,6,904,30,4.5,Yes
4/11/2025 21:36,56,Female,Gujarat,Sweaters,Adidas,2,764,15,1.5,Yes
4/11/2025 21:36,62,Male,Uttarakhand,Sweaters,Raymond,6,632,25,4,Yes
4/11/2025 21:36,36,Male,Haryana,Ethnic Wear,Adidas,7,634,20,2.5,No
4/11/2025 21:36,22,Male,Assam,T-shirts,Adidas,6,746,30,4.5,No
4/11/2025 21:36,35,Female,West Bengal,Suits,Adidas,5,461,20,2.5,Yes
4/11/2025 21:36,20,Male,Himachal Pradesh,Sweaters,Puma,2,473,10,2.5,Yes
4/11/2025 21:36,67,Male,Rajasthan,Formal Wear,Puma,5,781,15,5,Yes
4/11/2025 21:36,42,Male,Uttarakhand,Formal Wear,H&M,3,593,15,4,Yes
4/11/2025 21:36,69,Female,Jharkhand,Sweaters,Zudio,5,550,30,3,No
4/11/2025 21:36,70,Female,Himachal Pradesh,Trousers,Levie's,1,573,10,2,Yes
4/11/2025 21:36,39,Female,Odisha,Skirts,Puma,2,427,25,5,Yes
4/11/2025 21:36,63,Male,Uttar Pradesh,Activewear,Pantaloons,7,851,25,3,Yes
4/11/2025 21:36,44,Male,Manipur,Activewear,Puma,5,440,20,1.5,No
4/11/2025 21:36,26,Male,Assam,Formal Wear,Adidas,6,873,30,5,Yes
4/11/2025 21:36,68,Female,Gujarat,Sweaters,H&M,7,955,20,3,No
4/11/2025 21:36,38,Male,Kerala,Activewear,Raymond,1,923,15,4,Yes
4/11/2025 21:36,34,Female,Karnataka,Undergarments,Puma,2,512,30,4,Yes
4/11/2025 21:36,29,Male,Meghalaya,Formal Wear,Pantaloons,4,532,10,4,Yes
4/11/2025 21:36,60,Male,Bihar,Ethnic Wear,Raymond,6,638,10,5,Yes
4/11/2025 21:36,35,Female,Punjab,Ethnic Wear,Levie's,1,447,25,5,No
4/11/2025 21:36,63,Male,Haryana,T-shirts,Nike,1,947,25,2.5,No
4/11/2025 21:36,64,Male,Maharashtra,Formal Wear,Levie's,3,655,30,4.5,No
4/11/2025 21:36,48,Female,Uttar Pradesh,Jeans,Levie's,4,520,30,4.5,No
4/11/2025 21:36,42,Female,Tripura,Sweaters,H&M,4,570,15,2.5,Yes
4/11/2025 21:36,52,Female,Telangana,T-shirts,Levie's,2,739,30,4,No
4/11/2025 21:36,53,Male,Sikkim,Sweaters,Pantaloons,5,564,10,3,No
4/11/2025 21:36,62,Female,Karnataka,Skirts,H&M,1,694,20,4.5,No
4/11/2025 21:36,21,Female,Manipur,Formal Wear,Puma,2,485,20,3.5,No
4/11/2025 21:36,21,Male,Maharashtra,Ethnic Wear,Nike,1,499,25,1.5,No
4/11/2025 21:36,55,Male,Uttar Pradesh,Undergarments,Nike,7,676,25,1,No
4/11/2025 21:36,70,Male,Manipur,Formal Wear,Nike,2,739,25,1.5,Yes
4/11/2025 21:36,19,Male,Karnataka,Undergarments,Pantaloons,5,562,30,2.5,No
4/11/2025 21:36,38,Male,Himachal Pradesh,Jackets,H&M,7,749,10,2.5,Yes
4/11/2025 21:36,43,Female,Rajasthan,Ethnic Wear,Adidas,7,610,15,2,No
4/11/2025 21:36,29,Female,Tamil Nadu,Shirts,Raymond,4,720,25,3,No
4/11/2025 21:36,59,Male,Punjab,Shirts,Adidas,3,525,25,3.5,No
4/11/2025 21:36,61,Male,Meghalaya,Jackets,Puma,4,772,15,4.5,Yes
4/11/2025 21:36,25,Female,Rajasthan,Dresses,Nike,4,503,10,2.5,No
4/11/2025 21:36,66,Female,West Bengal,Suits,Raymond,3,743,20,3.5,No
4/11/2025 21:36,23,Female,Uttarakhand,Jeans,Puma,1,552,20,4,Yes
4/11/2025 21:36,36,Female,Punjab,Sweaters,Pantaloons,2,698,15,2,No
4/11/2025 21:36,61,Male,Kerala,T-shirts,Pantaloons,2,483,15,1,Yes
4/11/2025 21:36,54,Female,Meghalaya,Formal Wear,Nike,2,432,20,1.5,No
4/11/2025 21:36,59,Female,Assam,Activewear,H&M,4,651,15,1,Yes
4/11/2025 21:36,70,Male,Tamil Nadu,Sweaters,Pantaloons,4,837,25,2.5,No
4/11/2025 21:36,26,Female,Odisha,Shirts,Levie's,1,861,30,2,Yes
4/11/2025 21:36,26,Female,Kerala,Ethnic Wear,Raymond,7,552,30,2.5,Yes
4/11/2025 21:36,46,Male,Tamil Nadu,Skirts,H&M,7,644,15,1.5,No
4/11/2025 21:36,21,Male,Haryana,Sleepwear,Zudio,5,678,20,5,No
4/11/2025 21:36,42,Female,Punjab,Dresses,Zudio,2,594,30,5,No
4/11/2025 21:36,66,Male,Goa,Shirts,H&M,2,1000,25,1,Yes
4/11/2025 21:36,35,Male,Sikkim,Trousers,Nike,6,584,20,2,Yes
4/11/2025 21:36,58,Female,Rajasthan,Skirts,Nike,1,923,10,3,Yes
4/11/2025 21:36,50,Female,Kerala,Shirts,Raymond,7,844,15,1,No
4/11/2025 21:36,28,Male,Jharkhand,T-shirts,Raymond,7,586,20,3.5,Yes
4/11/2025 21:36,57,Male,Bihar,Sweaters,Pantaloons,2,748,30,2,No
4/11/2025 21:36,48,Male,Nagaland,Shirts,Raymond,1,506,25,1,Yes
4/11/2025 21:36,64,Female,Meghalaya,Shirts,H&M,6,437,15,5,Yes
4/11/2025 21:36,70,Male,Tamil Nadu,Trousers,H&M,7,534,10,3,Yes
4/11/2025 21:36,18,Male,Arunachal Pradesh,Trousers,Pantaloons,7,415,30,1.5,No
4/11/2025 21:36,33,Male,Telangana,Sweaters,Pantaloons,3,417,25,3.5,Yes
4/11/2025 21:36,46,Male,Gujarat,Sleepwear,H&M,5,482,15,2,Yes
4/11/2025 21:36,40,Female,Uttarakhand,Undergarments,Nike,5,420,15,3,Yes
4/11/2025 21:36,19,Female,Madhya Pradesh,Sleepwear,H&M,7,959,15,5,Yes
4/11/2025 21:36,36,Female,Mizoram,T-shirts,Raymond,4,981,30,1.5,No
4/11/2025 21:36,28,Male,Assam,Jackets,H&M,7,443,20,1,Yes
4/11/2025 21:36,46,Male,Telangana,Trousers,Puma,6,797,25,1.5,No
4/11/2025 21:36,66,Female,Haryana,Dresses,Levie's,6,528,10,5,No
4/11/2025 21:36,37,Female,Manipur,Shirts,Raymond,4,979,20,1.5,Yes
4/11/2025 21:36,26,Male,Maharashtra,Sweaters,Zudio,4,448,10,4.5,No
4/11/2025 21:36,26,Female,Meghalaya,T-shirts,Zudio,7,884,10,2.5,No
4/11/2025 21:36,26,Female,Tamil Nadu,Suits,Zudio,3,833,10,2,Yes
4/11/2025 21:36,29,Male,Odisha,Ethnic Wear,Levie's,6,474,20,2,No
4/11/2025 21:36,39,Male,Assam,Jackets,Raymond,3,620,20,5,Yes
4/11/2025 21:36,62,Male,Assam,Formal Wear,Puma,3,877,15,4,No
4/11/2025 21:36,59,Female,Rajasthan,Ethnic Wear,Pantaloons,3,442,15,1.5,No
4/11/2025 21:36,26,Male,Gujarat,Dresses,Nike,2,490,30,2.5,Yes
4/11/2025 21:36,39,Male,Rajasthan,Jeans,Zudio,4,454,30,2,No
4/11/2025 21:36,44,Female,Sikkim,Ethnic Wear,Pantaloons,4,826,25,5,Yes
4/11/2025 21:36,26,Male,Telangana,Dresses,Adidas,5,449,20,3,Yes
4/11/2025 21:36,53,Male,Sikkim,Shorts,Pantaloons,6,798,30,3.5,No
4/11/2025 21:36,22,Female,West Bengal,Jeans,Pantaloons,1,928,20,4,Yes
4/11/2025 21:36,24,Male,Andhra Pradesh,Jeans,Raymond,4,844,10,3.5,Yes
4/11/2025 21:36,47,Male,Meghalaya,Jeans,H&M,7,448,15,2,No
4/11/2025 21:36,49,Female,Sikkim,Sweaters,H&M,6,657,30,5,Yes
4/11/2025 21:36,24,Male,Arunachal Pradesh,Undergarments,Levie's,4,745,20,2,No
4/11/2025 21:36,18,Female,Sikkim,Formal Wear,H&M,7,614,30,5,No
4/11/2025 21:36,56,Female,Himachal Pradesh,Dresses,Raymond,6,646,15,1,No
4/11/2025 21:36,54,Male,Telangana,Shirts,H&M,6,439,15,1.5,No
4/11/2025 21:36,66,Female,Mizoram,Trousers,Puma,1,700,15,1,Yes
4/11/2025 21:36,42,Male,Uttarakhand,Trousers,Raymond,1,627,10,3,Yes
4/11/2025 21:36,34,Male,Chhattisgarh,Skirts,Pantaloons,7,960,20,3,No
4/11/2025 21:36,38,Female,Arunachal Pradesh,Skirts,Levie's,5,716,15,3,Yes
4/11/2025 21:36,44,Male,Uttar Pradesh,Jeans,Levie's,5,926,30,3,Yes
4/11/2025 21:36,41,Male,Chhattisgarh,Jackets,Raymond,2,480,25,2,Yes
4/11/2025 21:36,67,Male,Bihar,Undergarments,Adidas,5,689,30,3.5,Yes
4/11/2025 21:36,57,Male,Tripura,Sleepwear,Raymond,2,960,25,2.5,No
4/11/2025 21:36,28,Male,Jharkhand,T-shirts,H&M,1,853,30,5,Yes
4/11/2025 21:36,47,Male,Gujarat,Shorts,Nike,1,828,30,3.5,No
4/11/2025 21:36,35,Male,Nagaland,Dresses,Levie's,1,844,10,1,Yes
4/11/2025 21:36,47,Male,Chhattisgarh,Suits,Zudio,2,838,25,2.5,No
4/11/2025 21:36,60,Male,Nagaland,Trousers,Raymond,5,408,10,4,No
4/11/2025 21:36,24,Female,Kerala,Jeans,Puma,2,784,10,2.5,No
4/11/2025 21:36,60,Female,Uttarakhand,Jackets,Nike,4,597,15,4,Yes
4/11/2025 21:36,18,Female,Punjab,Ethnic Wear,Puma,6,568,10,2,Yes
4/11/2025 21:36,36,Female,Andhra Pradesh,Shirts,Puma,1,795,15,1,Yes
4/11/2025 21:36,43,Male,Chhattisgarh,T-shirts,Zudio,1,455,10,3,No
4/11/2025 21:36,60,Male,Uttar Pradesh,Jackets,Zudio,7,943,20,2,No
4/11/2025 21:36,33,Female,Maharashtra,Ethnic Wear,Adidas,7,464,10,3.5,No
4/11/2025 21:36,34,Female,Nagaland,T-shirts,Levie's,1,827,30,1.5,Yes
4/11/2025 21:36,35,Female,Himachal Pradesh,Activewear,Zudio,1,529,30,3.5,No
4/11/2025 21:36,56,Female,Haryana,Activewear,Adidas,4,685,25,4,Yes
4/11/2025 21:36,54,Male,Jharkhand,Jeans,Levie's,1,793,20,4.5,Yes
4/11/2025 21:36,61,Female,Karnataka,Activewear,Levie's,3,473,10,2,Yes
4/11/2025 21:36,52,Male,Assam,Jackets,Levie's,7,426,10,2.5,No
4/11/2025 21:36,43,Male,Gujarat,Sleepwear,Adidas,5,626,10,3,No
4/11/2025 21:36,47,Male,Karnataka,Skirts,Pantaloons,1,749,25,4,Yes
4/11/2025 21:36,57,Male,Tripura,Dresses,Zudio,4,572,10,5,No
4/11/2025 21:36,28,Female,Gujarat,Activewear,Adidas,6,952,25,5,Yes
4/11/2025 21:36,50,Male,Karnataka,Sleepwear,Raymond,6,911,30,1,Yes
4/11/2025 21:36,26,Female,Arunachal Pradesh,Trousers,Zudio,4,626,20,2.5,Yes
4/11/2025 21:36,30,Male,Himachal Pradesh,Shirts,Raymond,1,695,15,2.5,Yes
4/11/2025 21:36,64,Female,Telangana,Skirts,Adidas,6,669,25,1.5,No
4/11/2025 21:36,19,Male,Punjab,Formal Wear,Pantaloons,3,567,20,1.5,Yes
4/11/2025 21:36,40,Male,Punjab,Sweaters,Pantaloons,4,940,25,5,No
4/11/2025 21:36,52,Male,Nagaland,Formal Wear,Adidas,5,841,20,2.5,No
4/11/2025 21:36,35,Female,Punjab,Formal Wear,Pantaloons,6,646,10,2.5,Yes
4/11/2025 21:36,52,Male,Sikkim,Activewear,Puma,4,708,20,2,Yes
4/11/2025 21:36,70,Male,Odisha,Dresses,Pantaloons,7,882,15,1.5,Yes
4/11/2025 21:36,60,Male,Odisha,Sleepwear,Nike,3,780,25,2,Yes
4/11/2025 21:36,41,Male,Himachal Pradesh,Skirts,Puma,6,862,25,1.5,Yes
4/11/2025 21:36,58,Female,Tamil Nadu,T-shirts,Puma,2,843,15,2,No
4/11/2025 21:36,37,Female,Uttar Pradesh,Shorts,Zudio,1,641,10,1,No
4/11/2025 21:36,30,Male,Goa,Sleepwear,Puma,4,562,30,5,Yes
4/11/2025 21:36,34,Male,Arunachal Pradesh,Jackets,Puma,1,551,10,1,Yes
4/11/2025 21:36,23,Female,Madhya Pradesh,Skirts,Raymond,3,520,10,5,No
4/11/2025 21:36,50,Male,Goa,Formal Wear,Adidas,1,702,30,4,No
4/11/2025 21:36,36,Male,West Bengal,Sweaters,Raymond,6,600,20,3.5,Yes
4/11/2025 21:36,62,Male,Haryana,Dresses,Nike,5,892,10,3.5,Yes
4/11/2025 21:36,60,Male,Uttarakhand,Activewear,Puma,4,940,20,3.5,No
4/11/2025 21:36,67,Male,Andhra Pradesh,Formal Wear,H&M,3,716,10,3.5,Yes
4/11/2025 21:36,67,Female,Madhya Pradesh,Formal Wear,Raymond,6,596,10,1,Yes
4/11/2025 21:36,20,Male,Gujarat,Undergarments,Adidas,5,646,25,4,No
4/11/2025 21:36,28,Female,Mizoram,Formal Wear,Puma,2,876,25,2,Yes
4/11/2025 21:36,52,Male,Sikkim,Jackets,Raymond,6,523,20,4,Yes
4/11/2025 21:36,30,Male,Punjab,Trousers,Pantaloons,5,606,20,5,No
